eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementMethod
IYS:GoA2020:Stn44:trawl:sample:4829,IYS:GoA2020:Stn44:trawl:sample:4829:occ,IYS:GoA2020:Stn44:trawl:sample:4829:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,21,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4830,IYS:GoA2020:Stn44:trawl:sample:4830:occ,IYS:GoA2020:Stn44:trawl:sample:4830:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,18,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4831,IYS:GoA2020:Stn44:trawl:sample:4831:occ,IYS:GoA2020:Stn44:trawl:sample:4831:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,22,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4832,IYS:GoA2020:Stn44:trawl:sample:4832:occ,IYS:GoA2020:Stn44:trawl:sample:4832:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,20,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4833,IYS:GoA2020:Stn44:trawl:sample:4833:occ,IYS:GoA2020:Stn44:trawl:sample:4833:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,90,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4834,IYS:GoA2020:Stn44:trawl:sample:4834:occ,IYS:GoA2020:Stn44:trawl:sample:4834:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,95,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4835,IYS:GoA2020:Stn44:trawl:sample:4835:occ,IYS:GoA2020:Stn44:trawl:sample:4835:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,47,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4836,IYS:GoA2020:Stn44:trawl:sample:4836:occ,IYS:GoA2020:Stn44:trawl:sample:4836:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,38,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4837,IYS:GoA2020:Stn44:trawl:sample:4837:occ,IYS:GoA2020:Stn44:trawl:sample:4837:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,28,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4838,IYS:GoA2020:Stn44:trawl:sample:4838:occ,IYS:GoA2020:Stn44:trawl:sample:4838:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,31,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4839,IYS:GoA2020:Stn44:trawl:sample:4839:occ,IYS:GoA2020:Stn44:trawl:sample:4839:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,36,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4840,IYS:GoA2020:Stn44:trawl:sample:4840:occ,IYS:GoA2020:Stn44:trawl:sample:4840:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,51,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4841,IYS:GoA2020:Stn44:trawl:sample:4841:occ,IYS:GoA2020:Stn44:trawl:sample:4841:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,38,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4842,IYS:GoA2020:Stn44:trawl:sample:4842:occ,IYS:GoA2020:Stn44:trawl:sample:4842:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4843,IYS:GoA2020:Stn44:trawl:sample:4843:occ,IYS:GoA2020:Stn44:trawl:sample:4843:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,30,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4844,IYS:GoA2020:Stn44:trawl:sample:4844:occ,IYS:GoA2020:Stn44:trawl:sample:4844:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,34,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4845,IYS:GoA2020:Stn44:trawl:sample:4845:occ,IYS:GoA2020:Stn44:trawl:sample:4845:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,43,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4846,IYS:GoA2020:Stn44:trawl:sample:4846:occ,IYS:GoA2020:Stn44:trawl:sample:4846:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,30,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4847,IYS:GoA2020:Stn44:trawl:sample:4847:occ,IYS:GoA2020:Stn44:trawl:sample:4847:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,43,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4848,IYS:GoA2020:Stn44:trawl:sample:4848:occ,IYS:GoA2020:Stn44:trawl:sample:4848:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,36,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4849,IYS:GoA2020:Stn44:trawl:sample:4849:occ,IYS:GoA2020:Stn44:trawl:sample:4849:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4850,IYS:GoA2020:Stn44:trawl:sample:4850:occ,IYS:GoA2020:Stn44:trawl:sample:4850:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,43,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4851,IYS:GoA2020:Stn44:trawl:sample:4851:occ,IYS:GoA2020:Stn44:trawl:sample:4851:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,56,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4852,IYS:GoA2020:Stn44:trawl:sample:4852:occ,IYS:GoA2020:Stn44:trawl:sample:4852:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4853,IYS:GoA2020:Stn44:trawl:sample:4853:occ,IYS:GoA2020:Stn44:trawl:sample:4853:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,25,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4854,IYS:GoA2020:Stn44:trawl:sample:4854:occ,IYS:GoA2020:Stn44:trawl:sample:4854:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,33,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4855,IYS:GoA2020:Stn44:trawl:sample:4855:occ,IYS:GoA2020:Stn44:trawl:sample:4855:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4856,IYS:GoA2020:Stn44:trawl:sample:4856:occ,IYS:GoA2020:Stn44:trawl:sample:4856:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4857,IYS:GoA2020:Stn44:trawl:sample:4857:occ,IYS:GoA2020:Stn44:trawl:sample:4857:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,28,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4858,IYS:GoA2020:Stn44:trawl:sample:4858:occ,IYS:GoA2020:Stn44:trawl:sample:4858:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,43,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4859,IYS:GoA2020:Stn44:trawl:sample:4859:occ,IYS:GoA2020:Stn44:trawl:sample:4859:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,59,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4860,IYS:GoA2020:Stn44:trawl:sample:4860:occ,IYS:GoA2020:Stn44:trawl:sample:4860:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,32,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4861,IYS:GoA2020:Stn44:trawl:sample:4861:occ,IYS:GoA2020:Stn44:trawl:sample:4861:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4862,IYS:GoA2020:Stn44:trawl:sample:4862:occ,IYS:GoA2020:Stn44:trawl:sample:4862:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,34,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4863,IYS:GoA2020:Stn44:trawl:sample:4863:occ,IYS:GoA2020:Stn44:trawl:sample:4863:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,65,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4864,IYS:GoA2020:Stn44:trawl:sample:4864:occ,IYS:GoA2020:Stn44:trawl:sample:4864:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,23,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4865,IYS:GoA2020:Stn44:trawl:sample:4865:occ,IYS:GoA2020:Stn44:trawl:sample:4865:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,27,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4866,IYS:GoA2020:Stn44:trawl:sample:4866:occ,IYS:GoA2020:Stn44:trawl:sample:4866:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,25,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4867,IYS:GoA2020:Stn44:trawl:sample:4867:occ,IYS:GoA2020:Stn44:trawl:sample:4867:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,31,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4868,IYS:GoA2020:Stn44:trawl:sample:4868:occ,IYS:GoA2020:Stn44:trawl:sample:4868:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,33,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4869,IYS:GoA2020:Stn44:trawl:sample:4869:occ,IYS:GoA2020:Stn44:trawl:sample:4869:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,40,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4870,IYS:GoA2020:Stn44:trawl:sample:4870:occ,IYS:GoA2020:Stn44:trawl:sample:4870:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,41,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4871,IYS:GoA2020:Stn44:trawl:sample:4871:occ,IYS:GoA2020:Stn44:trawl:sample:4871:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,71,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4872,IYS:GoA2020:Stn44:trawl:sample:4872:occ,IYS:GoA2020:Stn44:trawl:sample:4872:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,32,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4873,IYS:GoA2020:Stn44:trawl:sample:4873:occ,IYS:GoA2020:Stn44:trawl:sample:4873:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4874,IYS:GoA2020:Stn44:trawl:sample:4874:occ,IYS:GoA2020:Stn44:trawl:sample:4874:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,33,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4875,IYS:GoA2020:Stn44:trawl:sample:4875:occ,IYS:GoA2020:Stn44:trawl:sample:4875:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,32,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4876,IYS:GoA2020:Stn44:trawl:sample:4876:occ,IYS:GoA2020:Stn44:trawl:sample:4876:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,27,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4877,IYS:GoA2020:Stn44:trawl:sample:4877:occ,IYS:GoA2020:Stn44:trawl:sample:4877:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,36,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4878,IYS:GoA2020:Stn44:trawl:sample:4878:occ,IYS:GoA2020:Stn44:trawl:sample:4878:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,35,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4879,IYS:GoA2020:Stn44:trawl:sample:4879:occ,IYS:GoA2020:Stn44:trawl:sample:4879:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,32,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4880,IYS:GoA2020:Stn44:trawl:sample:4880:occ,IYS:GoA2020:Stn44:trawl:sample:4880:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,43,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4881,IYS:GoA2020:Stn44:trawl:sample:4881:occ,IYS:GoA2020:Stn44:trawl:sample:4881:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,41,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4882,IYS:GoA2020:Stn44:trawl:sample:4882:occ,IYS:GoA2020:Stn44:trawl:sample:4882:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,48,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4883,IYS:GoA2020:Stn44:trawl:sample:4883:occ,IYS:GoA2020:Stn44:trawl:sample:4883:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,31,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4884,IYS:GoA2020:Stn44:trawl:sample:4884:occ,IYS:GoA2020:Stn44:trawl:sample:4884:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,37,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4885,IYS:GoA2020:Stn44:trawl:sample:4885:occ,IYS:GoA2020:Stn44:trawl:sample:4885:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4886,IYS:GoA2020:Stn44:trawl:sample:4886:occ,IYS:GoA2020:Stn44:trawl:sample:4886:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,27,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4887,IYS:GoA2020:Stn44:trawl:sample:4887:occ,IYS:GoA2020:Stn44:trawl:sample:4887:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,36,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4888,IYS:GoA2020:Stn44:trawl:sample:4888:occ,IYS:GoA2020:Stn44:trawl:sample:4888:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4889,IYS:GoA2020:Stn44:trawl:sample:4889:occ,IYS:GoA2020:Stn44:trawl:sample:4889:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,30,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4890,IYS:GoA2020:Stn44:trawl:sample:4890:occ,IYS:GoA2020:Stn44:trawl:sample:4890:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,47,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4891,IYS:GoA2020:Stn44:trawl:sample:4891:occ,IYS:GoA2020:Stn44:trawl:sample:4891:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,49,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4892,IYS:GoA2020:Stn44:trawl:sample:4892:occ,IYS:GoA2020:Stn44:trawl:sample:4892:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,30,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4893,IYS:GoA2020:Stn44:trawl:sample:4893:occ,IYS:GoA2020:Stn44:trawl:sample:4893:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,47,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4894,IYS:GoA2020:Stn44:trawl:sample:4894:occ,IYS:GoA2020:Stn44:trawl:sample:4894:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4895,IYS:GoA2020:Stn44:trawl:sample:4895:occ,IYS:GoA2020:Stn44:trawl:sample:4895:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4896,IYS:GoA2020:Stn44:trawl:sample:4896:occ,IYS:GoA2020:Stn44:trawl:sample:4896:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,42,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4897,IYS:GoA2020:Stn44:trawl:sample:4897:occ,IYS:GoA2020:Stn44:trawl:sample:4897:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,36,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4898,IYS:GoA2020:Stn44:trawl:sample:4898:occ,IYS:GoA2020:Stn44:trawl:sample:4898:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,41,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4899,IYS:GoA2020:Stn44:trawl:sample:4899:occ,IYS:GoA2020:Stn44:trawl:sample:4899:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,32,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4900,IYS:GoA2020:Stn44:trawl:sample:4900:occ,IYS:GoA2020:Stn44:trawl:sample:4900:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,65,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4901,IYS:GoA2020:Stn44:trawl:sample:4901:occ,IYS:GoA2020:Stn44:trawl:sample:4901:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,33,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4902,IYS:GoA2020:Stn44:trawl:sample:4902:occ,IYS:GoA2020:Stn44:trawl:sample:4902:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,75,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4903,IYS:GoA2020:Stn44:trawl:sample:4903:occ,IYS:GoA2020:Stn44:trawl:sample:4903:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,20,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4904,IYS:GoA2020:Stn44:trawl:sample:4904:occ,IYS:GoA2020:Stn44:trawl:sample:4904:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,40,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4905,IYS:GoA2020:Stn44:trawl:sample:4905:occ,IYS:GoA2020:Stn44:trawl:sample:4905:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4906,IYS:GoA2020:Stn44:trawl:sample:4906:occ,IYS:GoA2020:Stn44:trawl:sample:4906:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,65,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4907,IYS:GoA2020:Stn44:trawl:sample:4907:occ,IYS:GoA2020:Stn44:trawl:sample:4907:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,39,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4908,IYS:GoA2020:Stn44:trawl:sample:4908:occ,IYS:GoA2020:Stn44:trawl:sample:4908:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,42,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4909,IYS:GoA2020:Stn44:trawl:sample:4909:occ,IYS:GoA2020:Stn44:trawl:sample:4909:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,39,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4910,IYS:GoA2020:Stn44:trawl:sample:4910:occ,IYS:GoA2020:Stn44:trawl:sample:4910:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,43,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4911,IYS:GoA2020:Stn44:trawl:sample:4911:occ,IYS:GoA2020:Stn44:trawl:sample:4911:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,41,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4912,IYS:GoA2020:Stn44:trawl:sample:4912:occ,IYS:GoA2020:Stn44:trawl:sample:4912:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,27,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4913,IYS:GoA2020:Stn44:trawl:sample:4913:occ,IYS:GoA2020:Stn44:trawl:sample:4913:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn44:trawl:sample:4914,IYS:GoA2020:Stn44:trawl:sample:4914:occ,IYS:GoA2020:Stn44:trawl:sample:4914:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
